uid,offence,date_start,date_end
10332534,theft from motor vehicle,2016-01-21 04:35,2016-01-21 04:45
10332544,theft from motor vehicle,2016-01-21 00:00,2016-01-21 10:00
10332545,theft from motor vehicle,2016-01-20 21:00,2016-01-21 13:00
10332546,theft of motor vehicle,2016-01-20 20:00,2016-01-21 14:00
10332551,theft of motor vehicle,2016-01-20 17:00,2016-01-21 17:45
10332568,theft from motor vehicle,2016-01-20 22:00,2016-01-21 15:00
10332581,theft from motor vehicle,2016-01-21 07:00,2016-01-21 07:10
10332610,theft from motor vehicle,2016-01-21 08:30,2016-01-21 09:00
10332611,theft from motor vehicle,2016-01-21 08:40,2016-01-21 08:50
10332616,theft of motor vehicle,2016-01-21 08:09,2016-01-21 10:00
10332617,theft from motor vehicle,2016-01-21 09:00,2016-01-21 09:10
10332670,theft from motor vehicle,2016-01-21 10:30,2016-01-21 10:50
10332681,theft from motor vehicle,2016-01-21 07:00,2016-01-21 15:00
10332690,theft of motor vehicle,2016-01-21 11:00,2016-01-21 11:30
10332725,theft from motor vehicle,2016-01-21 11:56,2016-01-21 11:58
10332729,theft of motor vehicle,2016-01-21 12:00,2016-01-21 12:00
10332740,theft from motor vehicle,2016-01-21 11:15,2016-01-21 13:00
10332750,theft from motor vehicle,2016-01-20 15:00,2016-01-22 10:00
10332786,theft from motor vehicle,2016-01-21 13:00,2016-01-21 13:05
10332842,theft from motor vehicle,2016-01-15 16:00,2016-01-27 12:00
10332884,theft from motor vehicle,2016-01-21 14:35,2016-01-21 14:39
10332912,theft of motor vehicle,2016-01-21 09:00,2016-01-21 21:00
10332917,theft from motor vehicle,2016-01-21 15:00,2016-01-21 15:05
10332979,theft from motor vehicle,2016-01-21 02:00,2016-01-22 06:00
10333013,theft from motor vehicle,2016-01-21 16:30,2016-01-21 16:38
10333024,theft from motor vehicle,2016-01-21 16:15,2016-01-21 17:28
10333035,theft from motor vehicle,2016-01-21 15:00,2016-01-21 19:00
10333064,theft from motor vehicle,2016-01-21 12:30,2016-01-21 22:50
10333083,theft of motor vehicle,2016-01-21 05:30,2016-01-22 06:30
10333102,theft of motor vehicle,2016-01-21 17:00,2016-01-21 19:15
10333176,theft from motor vehicle,2016-01-21 18:30,2016-01-21 20:40
10333188,theft of motor vehicle,2016-01-21 16:45,2016-01-21 23:00
10333200,theft of motor vehicle,2016-01-21 19:10,2016-01-21 21:07
10333263,theft of motor vehicle,2016-01-21 21:15,2016-01-21 21:29
10333317,theft from motor vehicle,2016-01-21 13:00,2016-01-22 08:00
10333345,theft from motor vehicle,2016-01-21 12:00,2016-01-22 10:30
10333358,theft from motor vehicle,2016-01-21 19:00,2016-01-22 04:25
10333360,theft from motor vehicle,2016-01-21 23:40,2016-01-22 00:00
10333362,theft of motor vehicle,2016-01-12 13:00,2016-01-31 10:45
10333382,theft from motor vehicle,2016-01-21 17:00,2016-01-22 07:40
10333401,theft of motor vehicle,2016-01-21 17:30,2016-01-22 08:30
10333404,theft from motor vehicle,2016-01-21 19:00,2016-01-22 07:00
10333417,theft from motor vehicle,2016-01-21 20:00,2016-01-22 06:40
10333424,theft from motor vehicle,2016-01-21 20:00,2016-01-22 07:00
10333425,theft from motor vehicle,2016-01-21 19:30,2016-01-22 07:30
10333426,theft from motor vehicle,2016-01-21 19:00,2016-01-22 08:00
10333428,theft from motor vehicle,2016-01-21 13:00,2016-01-22 14:00
10333432,theft from motor vehicle,2016-01-22 01:00,2016-01-22 02:06
10333442,theft from motor vehicle,2016-01-21 20:00,2016-01-22 07:30
10333443,theft from motor vehicle,2016-01-21 19:30,2016-01-22 08:00
10333457,theft from motor vehicle,2016-01-21 21:00,2016-01-22 07:00
10333465,theft from motor vehicle,2016-01-21 20:30,2016-01-22 08:00
10333470,theft from motor vehicle,2016-01-21 21:00,2016-01-22 07:50
10333473,theft from motor vehicle,2016-01-21 21:00,2016-01-22 08:00
10333476,theft from motor vehicle,2016-01-21 16:00,2016-01-22 13:00
10333479,theft from motor vehicle,2016-01-22 00:00,2016-01-22 05:10
10333484,theft from motor vehicle,2016-01-22 02:50,2016-01-22 02:55
10333488,theft from motor vehicle,2016-01-22 01:00,2016-01-22 05:00
10333490,theft from motor vehicle,2016-01-21 22:00,2016-01-22 08:00
10333492,theft from motor vehicle,2016-01-21 23:50,2016-01-22 06:15
10333494,theft from motor vehicle,2016-01-22 03:00,2016-01-22 03:15
10333502,theft from motor vehicle,2016-01-21 22:30,2016-01-22 08:00
10333513,theft from motor vehicle,2016-01-21 23:00,2016-01-22 08:00
10333518,theft of motor vehicle,2016-01-21 23:30,2016-01-22 07:45
10333520,theft from motor vehicle,2016-01-21 17:30,2016-01-22 14:00
10333546,theft from motor vehicle,2016-01-22 01:00,2016-01-22 08:00
10333552,theft from motor vehicle,2016-01-21 22:00,2016-01-22 11:30
10333558,theft of motor vehicle,2016-01-22 04:30,2016-01-22 05:30
10333565,theft from motor vehicle,2016-01-22 05:00,2016-01-22 05:36
10333614,theft of motor vehicle,2016-01-22 07:47,2016-01-22 08:30
10333631,theft from motor vehicle,2016-01-22 04:00,2016-01-22 13:30
10333634,theft of motor vehicle,2016-01-22 06:00,2016-01-22 12:00
10333650,theft from motor vehicle,2016-01-22 07:00,2016-01-22 12:00
10333697,theft from motor vehicle,2016-01-22 10:30,2016-01-22 11:30
10333793,theft from motor vehicle,2016-01-22 12:30,2016-01-22 13:00
10333830,theft of motor vehicle,2016-01-22 13:15,2016-01-22 13:35
10333889,theft from motor vehicle,2016-01-22 13:30,2016-01-22 15:20
10333955,theft from motor vehicle,2016-01-22 08:00,2016-01-22 23:00
10334008,theft from motor vehicle,2016-01-22 16:15,2016-01-22 16:15
10334029,theft from motor vehicle,2016-01-22 12:50,2016-01-22 20:45
10334102,theft of motor vehicle,2016-01-22 18:10,2016-01-22 18:15
10334106,theft of motor vehicle,2016-01-22 17:00,2016-01-22 19:30
10334109,theft from motor vehicle,2016-01-22 18:00,2016-01-22 18:30
10334124,theft from motor vehicle,2016-01-22 18:30,2016-01-22 18:31
10334156,theft from motor vehicle,2016-01-22 18:40,2016-01-22 19:30
10334162,theft from motor vehicle,2016-01-22 19:10,2016-01-22 19:20
10334174,theft of motor vehicle,2016-01-22 18:00,2016-01-22 21:00
10334190,theft of motor vehicle,2016-01-22 19:30,2016-01-22 20:00
10334204,theft from motor vehicle,2016-01-22 19:00,2016-01-22 21:00
10334220,theft of motor vehicle,2016-01-22 01:00,2016-01-23 16:00
10334221,theft of motor vehicle,2016-01-22 07:00,2016-01-23 10:00
10334241,theft from motor vehicle,2016-01-22 19:00,2016-01-22 23:00
10334262,theft from motor vehicle,2016-01-22 19:00,2016-01-23 00:01
10334338,theft from motor vehicle,2016-01-22 15:00,2016-01-23 07:20
10334400,theft of motor vehicle,2016-01-22 23:00,2016-01-23 02:00
10334443,theft from motor vehicle,2016-01-22 18:00,2016-01-23 09:00
10334444,theft of motor vehicle,2016-01-23 01:00,2016-01-23 02:10
10334465,theft from motor vehicle,2016-01-23 00:01,2016-01-23 04:15
10334477,theft from motor vehicle,2016-01-22 18:00,2016-01-23 11:00
10334488,theft from motor vehicle,2016-01-22 22:00,2016-01-23 08:00
10334506,theft from motor vehicle,2016-01-22 23:59,2016-01-23 07:00
10334527,theft from motor vehicle,2016-01-21 23:00,2016-01-24 09:00
10334533,theft from motor vehicle,2016-01-23 01:45,2016-01-23 06:30
10334534,theft of motor vehicle,2016-01-22 22:15,2016-01-23 10:00
10334538,theft from motor vehicle,2016-01-22 23:00,2016-01-23 09:30
10334549,theft from motor vehicle,2016-01-22 15:30,2016-01-23 18:00
10334557,theft from motor vehicle,2016-01-22 20:00,2016-01-23 14:00
10334569,theft of motor vehicle,2016-01-23 05:25,2016-01-23 05:28
10334574,theft from motor vehicle,2016-01-22 22:30,2016-01-23 12:30
10334591,theft of motor vehicle,2016-01-22 23:30,2016-01-23 13:00
10334610,theft from motor vehicle,2016-01-23 07:00,2016-01-23 09:00
10334641,theft from motor vehicle,2016-01-23 10:00,2016-01-23 10:45
10334643,theft from motor vehicle,2016-01-22 11:00,2016-01-24 10:00
10334644,theft from motor vehicle,2016-01-22 10:00,2016-01-24 11:00
10334657,theft from motor vehicle,2016-01-23 11:15,2016-01-23 11:20
10334660,theft from motor vehicle,2016-01-22 12:00,2016-01-24 11:00
10334697,theft from motor vehicle,2016-01-22 18:00,2016-01-24 07:00
10334710,theft from motor vehicle,2016-01-22 16:00,2016-01-24 10:00
10334724,theft from motor vehicle,2016-01-21 18:00,2016-01-25 09:00
10334738,theft of motor vehicle,2016-01-22 19:30,2016-01-24 08:00
10334741,theft from motor vehicle,2016-01-22 19:45,2016-01-24 08:00
10334743,theft from motor vehicle,2016-01-22 18:00,2016-01-24 10:00
10334744,theft from motor vehicle,2016-01-22 17:00,2016-01-24 11:00
10334766,theft of motor vehicle,2016-01-16 18:00,2016-01-30 10:40
10334798,theft of motor vehicle,2016-01-22 18:30,2016-01-24 12:00
10334803,theft from motor vehicle,2016-01-22 17:00,2016-01-24 14:00
10334805,theft from motor vehicle,2016-01-22 22:00,2016-01-24 09:00
10334816,theft from motor vehicle,2016-01-22 21:30,2016-01-24 10:23
10334818,theft from motor vehicle,2016-01-22 22:30,2016-01-24 09:30
10334842,theft from motor vehicle,2016-01-23 17:00,2016-01-23 17:05
10334845,theft from motor vehicle,2016-01-23 17:00,2016-01-23 17:25
10334847,theft from motor vehicle,2016-01-22 20:00,2016-01-24 14:30
10334851,theft from motor vehicle,2016-01-22 20:00,2016-01-24 15:00
10334863,theft from motor vehicle,2016-01-22 21:00,2016-01-24 14:50
10334867,theft from motor vehicle,2016-01-23 17:00,2016-01-23 19:00
10334899,theft from motor vehicle,2016-01-22 16:15,2016-01-24 22:30
10334927,theft from motor vehicle,2016-01-23 01:30,2016-01-24 15:40
10334930,theft of motor vehicle,2016-01-23 20:15,2016-01-23 21:00
10334972,theft of motor vehicle,2016-01-23 16:00,2016-01-24 04:00
10334999,theft from motor vehicle,2016-01-22 12:00,2016-01-25 10:00
10335007,theft from motor vehicle,2016-01-22 14:00,2016-01-25 09:00
10335008,theft from motor vehicle,2016-01-23 14:00,2016-01-24 09:00
10335036,theft of motor vehicle,2016-01-22 23:00,2016-01-25 02:12
10335071,theft from motor vehicle,2016-01-22 12:00,2016-01-25 16:00
10335074,theft from motor vehicle,2016-01-23 19:00,2016-01-24 09:00
10335075,theft from motor vehicle,2016-01-23 18:00,2016-01-24 10:00
10335086,theft from motor vehicle,2016-01-23 22:00,2016-01-24 07:00
10335087,theft from motor vehicle,2016-01-22 17:00,2016-01-25 12:00
10335098,theft from motor vehicle,2016-01-23 14:30,2016-01-24 15:30
10335102,theft from motor vehicle,2016-01-22 13:22,2016-01-25 17:00
10335107,theft from motor vehicle,2016-01-23 19:00,2016-01-24 12:00
10335108,theft from motor vehicle,2016-01-24 01:00,2016-01-24 06:00
10335120,theft from motor vehicle,2016-01-24 01:00,2016-01-24 07:00
10335127,theft from motor vehicle,2016-01-21 15:00,2016-01-26 17:42
10335137,theft from motor vehicle,2016-01-24 01:30,2016-01-24 08:00
10335139,theft from motor vehicle,2016-01-24 03:00,2016-01-24 07:00
10335140,theft from motor vehicle,2016-01-23 17:00,2016-01-24 17:00
10335145,theft from motor vehicle,2016-01-23 23:00,2016-01-24 11:30
10335148,theft of motor vehicle,2016-01-20 16:30,2016-01-27 18:30
10335151,theft from motor vehicle,2016-01-21 19:00,2016-01-26 17:00
10335154,theft from motor vehicle,2016-01-22 20:00,2016-01-25 16:00
10335155,theft from motor vehicle,2016-01-24 02:00,2016-01-24 10:00
10335180,theft from motor vehicle,2016-01-21 10:00,2016-01-27 06:15
10335181,theft from motor vehicle,2016-01-24 08:00,2016-01-24 09:00
10335184,theft from motor vehicle,2016-01-23 22:00,2016-01-24 19:00
10335226,theft of motor vehicle,2016-01-23 13:00,2016-01-25 08:00
10335302,theft from motor vehicle,2016-01-24 13:00,2016-01-24 13:00
10335315,theft from motor vehicle,2016-01-24 12:30,2016-01-24 14:00
10335367,theft from motor vehicle,2016-01-24 14:30,2016-01-24 15:00
10335388,theft from motor vehicle,2016-01-23 15:00,2016-01-25 15:30
10335458,theft from motor vehicle,2016-01-24 16:30,2016-01-24 17:30
10335509,theft of motor vehicle,2016-01-24 15:45,2016-01-24 20:43
10335580,theft from motor vehicle,2016-01-24 09:00,2016-01-25 08:27
10335596,theft of motor vehicle,2016-01-24 13:00,2016-01-25 05:30
10335611,theft from motor vehicle,2016-01-23 00:01,2016-01-26 19:30
10335616,theft from motor vehicle,2016-01-24 21:50,2016-01-24 22:00
10335645,theft from motor vehicle,2016-01-24 19:00,2016-01-25 02:36
10335658,theft of motor vehicle,2016-01-24 16:00,2016-01-25 07:00
10335659,theft of motor vehicle,2016-01-24 15:00,2016-01-25 08:00
10335687,theft from motor vehicle,2016-01-24 19:00,2016-01-25 06:30
10335690,theft from motor vehicle,2016-01-24 19:00,2016-01-25 07:00
10335691,theft from motor vehicle,2016-01-24 21:00,2016-01-25 05:00
10335697,theft from motor vehicle,2016-01-24 21:30,2016-01-25 05:00
10335706,theft from motor vehicle,2016-01-24 17:00,2016-01-25 10:00
10335717,theft from motor vehicle,2016-01-24 20:00,2016-01-25 08:00
10335722,theft from motor vehicle,2016-01-24 21:00,2016-01-25 07:30
10335723,theft of motor vehicle,2016-01-24 19:30,2016-01-25 09:00
10335730,theft from motor vehicle,2016-01-22 17:00,2016-01-27 12:30
10335734,theft of motor vehicle,2016-01-22 22:00,2016-01-27 08:00
10335739,theft of motor vehicle,2016-01-24 22:00,2016-01-25 08:00
10335741,theft from motor vehicle,2016-01-24 20:00,2016-01-25 10:00
10335752,theft from motor vehicle,2016-01-25 03:15,2016-01-25 03:30
10335756,theft of motor vehicle,2016-01-24 23:30,2016-01-25 07:30
10335767,theft from motor vehicle,2016-01-25 04:02,2016-01-25 04:02
10335796,theft from motor vehicle,2016-01-23 17:00,2016-01-26 18:50
10335804,theft from motor vehicle,2016-01-25 03:15,2016-01-25 09:14
10335826,theft from motor vehicle,2016-01-24 23:00,2016-01-25 16:00
10335850,theft from motor vehicle,2016-01-25 09:00,2016-01-25 09:05
10335863,theft from motor vehicle,2016-01-25 09:00,2016-01-25 10:00
10335866,theft of motor vehicle,2016-01-25 09:30,2016-01-25 09:40
10335885,theft of motor vehicle,2016-01-25 10:00,2016-01-25 10:46
10335889,theft from motor vehicle,2016-01-25 10:30,2016-01-25 10:30
10335941,theft from motor vehicle,2016-01-24 14:30,2016-01-26 09:30
10335943,theft from motor vehicle,2016-01-24 15:00,2016-01-26 09:00
10335957,theft from motor vehicle,2016-01-25 08:00,2016-01-25 16:35
10335984,theft from motor vehicle,2016-01-23 14:00,2016-01-27 12:00
10336004,theft from motor vehicle,2016-01-25 13:19,2016-01-25 13:28
10336014,theft from motor vehicle,2016-01-25 08:30,2016-01-25 18:40
10336049,theft of motor vehicle,2016-01-25 14:00,2016-01-25 15:00
10336070,theft from motor vehicle,2016-01-25 14:45,2016-01-25 14:50
10336123,theft from motor vehicle,2016-01-25 15:46,2016-01-25 15:47
10336134,theft from motor vehicle,2016-01-25 02:00,2016-01-26 06:00
10336148,theft from motor vehicle,2016-01-22 18:00,2016-01-28 14:30
10336170,theft of motor vehicle,2016-01-25 16:30,2016-01-25 16:50
10336253,theft from motor vehicle,2016-01-25 15:00,2016-01-25 21:30
10336265,theft of motor vehicle,2016-01-25 18:00,2016-01-25 19:00
10336271,theft from motor vehicle,2016-01-25 18:30,2016-01-25 18:40
10336284,theft of motor vehicle,2016-01-25 11:30,2016-01-26 02:00
10336290,theft from motor vehicle,2016-01-25 18:00,2016-01-25 20:00
10336311,theft from motor vehicle,2016-01-25 19:30,2016-01-25 19:32
10336358,theft of motor vehicle,2016-01-25 20:35,2016-01-25 20:45
10336371,theft from motor vehicle,2016-01-25 19:30,2016-01-25 22:15
10336382,theft from motor vehicle,2016-01-25 09:00,2016-01-26 09:00
10336420,theft of motor vehicle,2016-01-21 01:30,2016-01-30 18:30
10336442,theft from motor vehicle,2016-01-25 22:30,2016-01-25 22:35
10336497,theft from motor vehicle,2016-01-25 18:00,2016-01-26 07:00
10336510,theft from motor vehicle,2016-01-25 20:00,2016-01-26 06:00
10336519,theft of motor vehicle,2016-01-26 01:00,2016-01-26 01:20
10336521,theft from motor vehicle,2016-01-25 17:00,2016-01-26 09:30
10336525,theft from motor vehicle,2016-01-25 20:00,2016-01-26 07:00
10336539,theft from motor vehicle,2016-01-25 14:00,2016-01-26 13:45
10336553,theft from motor vehicle,2016-01-25 22:00,2016-01-26 07:00
10336555,theft from motor vehicle,2016-01-25 22:00,2016-01-26 07:00
10336556,theft of motor vehicle,2016-01-25 21:00,2016-01-26 08:00
10336557,theft from motor vehicle,2016-01-25 21:00,2016-01-26 08:00
10336564,theft of motor vehicle,2016-01-25 22:00,2016-01-26 07:55
10336568,theft from motor vehicle,2016-01-22 17:00,2016-01-29 13:00
10336569,theft from motor vehicle,2016-01-23 21:00,2016-01-28 09:00
10336572,theft of motor vehicle,2016-01-25 20:00,2016-01-26 10:00
10336593,theft from motor vehicle,2016-01-25 22:55,2016-01-26 08:49
10336596,theft from motor vehicle,2016-01-25 23:55,2016-01-26 08:00
10336598,theft from motor vehicle,2016-01-26 03:00,2016-01-26 05:00
10336599,theft from motor vehicle,2016-01-26 04:00,2016-01-26 04:10
10336603,theft from motor vehicle,2016-01-26 01:00,2016-01-26 07:30
10336604,theft from motor vehicle,2016-01-25 20:00,2016-01-26 12:30
10336611,theft from motor vehicle,2016-01-25 22:00,2016-01-26 11:15
10336621,theft from motor vehicle,2016-01-25 22:00,2016-01-26 12:00
10336629,theft from motor vehicle,2016-01-25 20:00,2016-01-26 15:00
10336632,theft from motor vehicle,2016-01-25 21:00,2016-01-26 14:30
10336635,theft from motor vehicle,2016-01-22 22:00,2016-01-29 14:00
10336642,theft from motor vehicle,2016-01-25 23:35,2016-01-26 13:00
10336721,theft from motor vehicle,2016-01-26 09:30,2016-01-26 10:00
10336754,theft from motor vehicle,2016-01-26 10:50,2016-01-26 11:00
10336783,theft from motor vehicle,2016-01-26 11:30,2016-01-26 11:40
10336788,theft of motor vehicle,2016-01-23 14:00,2016-01-29 09:30
10336800,theft of motor vehicle,2016-01-26 10:00,2016-01-26 14:00
10336883,theft from motor vehicle,2016-01-22 18:00,2016-01-30 10:00
10336895,theft from motor vehicle,2016-01-26 14:00,2016-01-26 14:45
10336906,theft of motor vehicle,2016-01-26 14:30,2016-01-26 14:35
10336944,theft from motor vehicle,2016-01-26 15:00,2016-01-26 15:15
10336963,theft from motor vehicle,2016-01-26 13:00,2016-01-26 17:30
10337012,theft from motor vehicle,2016-01-23 20:00,2016-01-29 13:00
10337023,theft of motor vehicle,2016-01-21 15:30,2016-01-31 18:00
10337025,theft from motor vehicle,2016-01-26 16:00,2016-01-26 17:30
10337114,theft from motor vehicle,2016-01-23 23:00,2016-01-29 13:30
10337155,theft from motor vehicle,2016-01-26 18:20,2016-01-26 20:20
10337211,theft from motor vehicle,2016-01-26 08:00,2016-01-27 09:00
10337243,theft of motor vehicle,2016-01-25 22:00,2016-01-27 20:00
10337250,theft of motor vehicle,2016-01-26 20:30,2016-01-26 21:45
10337332,theft from motor vehicle,2016-01-26 21:30,2016-01-27 00:30
10337333,theft from motor vehicle,2016-01-26 13:00,2016-01-27 09:00
10337356,theft from motor vehicle,2016-01-26 14:46,2016-01-27 08:15
10337374,theft from motor vehicle,2016-01-26 18:00,2016-01-27 06:00
10337381,theft of motor vehicle,2016-01-27 00:15,2016-01-27 00:17
10337388,theft of motor vehicle,2016-01-26 20:00,2016-01-27 05:00
10337398,theft from motor vehicle,2016-01-26 18:40,2016-01-27 07:00
10337403,theft of motor vehicle,2016-01-22 12:00,2016-01-31 14:00
10337406,theft from motor vehicle,2016-01-26 19:00,2016-01-27 07:00
10337427,theft from motor vehicle,2016-01-26 18:15,2016-01-27 09:15
10337434,theft from motor vehicle,2016-01-26 22:00,2016-01-27 06:00
10337437,theft of motor vehicle,2016-01-27 02:00,2016-01-27 02:03
10337444,theft of motor vehicle,2016-01-27 02:00,2016-01-27 02:30
10337448,theft from motor vehicle,2016-01-26 22:30,2016-01-27 06:15
10337451,theft from motor vehicle,2016-01-26 19:00,2016-01-27 09:47
10337469,theft of motor vehicle,2016-01-23 22:00,2016-01-30 08:00
10337471,theft of motor vehicle,2016-01-27 00:00,2016-01-27 06:00
10337472,theft from motor vehicle,2016-01-26 23:00,2016-01-27 07:00
10337474,theft from motor vehicle,2016-01-27 00:48,2016-01-27 05:15
10337478,theft from motor vehicle,2016-01-25 18:00,2016-01-28 12:30
10337479,theft from motor vehicle,2016-01-26 21:30,2016-01-27 09:00
10337484,theft from motor vehicle,2016-01-26 21:00,2016-01-27 10:20
10337491,theft from motor vehicle,2016-01-27 03:50,2016-01-27 03:55
10337493,theft from motor vehicle,2016-01-26 21:45,2016-01-27 10:00
10337497,theft from motor vehicle,2016-01-27 00:01,2016-01-27 08:00
10337498,theft from motor vehicle,2016-01-26 22:30,2016-01-27 09:30
10337512,theft from motor vehicle,2016-01-26 21:30,2016-01-27 12:00
10337513,theft from motor vehicle,2016-01-26 21:00,2016-01-27 12:30
10337520,theft from motor vehicle,2016-01-26 21:30,2016-01-27 12:45
10337530,theft of motor vehicle,2016-01-27 00:01,2016-01-27 11:30
10337540,theft from motor vehicle,2016-01-27 06:20,2016-01-27 06:25
10337549,theft from motor vehicle,2016-01-27 03:00,2016-01-27 10:30
10337563,theft from motor vehicle,2016-01-27 07:40,2016-01-27 07:50
10337586,theft from motor vehicle,2016-01-27 07:30,2016-01-27 09:30
10337590,theft from motor vehicle,2016-01-27 08:15,2016-01-27 09:00
10337626,theft from motor vehicle,2016-01-27 07:30,2016-01-27 11:45
10337631,theft from motor vehicle,2016-01-27 09:45,2016-01-27 09:45
10337634,theft from motor vehicle,2016-01-27 07:00,2016-01-27 12:30
10337641,theft from motor vehicle,2016-01-23 08:00,2016-01-31 12:00
10337645,theft from motor vehicle,2016-01-27 08:56,2016-01-27 11:30
10337662,theft from motor vehicle,2016-01-27 09:00,2016-01-27 12:00
10337699,theft from motor vehicle,2016-01-27 05:30,2016-01-27 17:00
10337719,theft from motor vehicle,2016-01-27 07:15,2016-01-27 16:00
10337724,theft from motor vehicle,2016-01-27 11:30,2016-01-27 12:00
10337775,theft of motor vehicle,2016-01-27 07:00,2016-01-27 19:00
10337808,theft from motor vehicle,2016-01-27 13:20,2016-01-27 13:30
10337819,theft from motor vehicle,2016-01-27 13:00,2016-01-27 14:00
10337823,theft from motor vehicle,2016-01-27 08:10,2016-01-27 19:00
10337904,theft from motor vehicle,2016-01-25 15:00,2016-01-29 15:00
10337919,theft from motor vehicle,2016-01-27 15:00,2016-01-27 15:30
10337948,theft of motor vehicle,2016-01-27 15:45,2016-01-27 15:53
10338189,theft from motor vehicle,2016-01-27 08:00,2016-01-28 08:00
10338208,theft from motor vehicle,2016-01-27 20:00,2016-01-27 20:35
10338233,theft of motor vehicle,2016-01-27 20:38,2016-01-27 20:40
10338238,theft from motor vehicle,2016-01-27 20:30,2016-01-27 21:00
10338243,theft from motor vehicle,2016-01-27 08:15,2016-01-28 09:30
10338306,theft of motor vehicle,2016-01-27 22:20,2016-01-27 22:24
10338307,theft of motor vehicle,2016-01-27 22:20,2016-01-27 22:24
10338386,theft from motor vehicle,2016-01-27 16:00,2016-01-28 08:30
10338397,theft from motor vehicle,2016-01-27 18:00,2016-01-28 07:30
10338403,theft from motor vehicle,2016-01-26 17:00,2016-01-29 09:00
10338407,theft of motor vehicle,2016-01-27 12:30,2016-01-28 13:30
10338409,theft from motor vehicle,2016-01-27 20:00,2016-01-28 06:10
10338425,theft of motor vehicle,2016-01-27 15:00,2016-01-28 12:00
10338426,theft from motor vehicle,2016-01-27 19:00,2016-01-28 08:00
10338427,theft from motor vehicle,2016-01-27 18:00,2016-01-28 09:00
10338432,theft from motor vehicle,2016-01-27 13:00,2016-01-28 14:15
10338436,theft from motor vehicle,2016-01-27 21:00,2016-01-28 06:30
10338438,theft of motor vehicle,2016-01-28 01:45,2016-01-28 01:50
10338439,theft from motor vehicle,2016-01-27 20:00,2016-01-28 07:40
10338443,theft from motor vehicle,2016-01-27 17:00,2016-01-28 11:00
10338444,theft from motor vehicle,2016-01-27 20:00,2016-01-28 08:00
10338454,theft from motor vehicle,2016-01-27 19:30,2016-01-28 09:00
10338462,theft from motor vehicle,2016-01-27 21:00,2016-01-28 07:50
10338474,theft from motor vehicle,2016-01-27 22:30,2016-01-28 07:00
10338475,theft from motor vehicle,2016-01-27 22:00,2016-01-28 07:30
10338481,theft of motor vehicle,2016-01-27 21:30,2016-01-28 08:10
10338490,theft from motor vehicle,2016-01-27 23:00,2016-01-28 07:00
10338491,theft from motor vehicle,2016-01-27 23:00,2016-01-28 07:00
10338493,theft from motor vehicle,2016-01-27 22:30,2016-01-28 07:30
10338501,theft from motor vehicle,2016-01-28 03:15,2016-01-28 03:30
10338504,theft of motor vehicle,2016-01-27 21:30,2016-01-28 09:15
10338509,theft from motor vehicle,2016-01-28 03:20,2016-01-28 03:45
10338516,theft from motor vehicle,2016-01-28 04:00,2016-01-28 04:05
10338518,theft from motor vehicle,2016-01-27 22:15,2016-01-28 10:00
10338520,theft from motor vehicle,2016-01-27 21:30,2016-01-28 11:00
10338521,theft of motor vehicle,2016-01-26 23:50,2016-01-29 08:44
10338523,theft from motor vehicle,2016-01-26 17:00,2016-01-29 15:50
10338538,theft from motor vehicle,2016-01-27 23:40,2016-01-28 11:00
10338543,theft from motor vehicle,2016-01-26 19:00,2016-01-29 16:30
10338550,theft from motor vehicle,2016-01-28 06:10,2016-01-28 06:11
10338577,theft from motor vehicle,2016-01-28 01:15,2016-01-28 14:00
10338584,theft from motor vehicle,2016-01-28 07:45,2016-01-28 07:55
10338595,theft from motor vehicle,2016-01-28 07:00,2016-01-28 10:00
10338639,theft from motor vehicle,2016-01-28 06:00,2016-01-28 13:30
10338658,theft from motor vehicle,2016-01-28 09:30,2016-01-28 10:50
10338672,theft from motor vehicle,2016-01-27 23:00,2016-01-28 22:20
10338723,theft from motor vehicle,2016-01-28 08:00,2016-01-28 16:00
10338735,theft of motor vehicle,2016-01-28 12:10,2016-01-28 12:16
10338778,theft of motor vehicle,2016-01-28 12:35,2016-01-28 13:44
10338831,theft from motor vehicle,2016-01-28 13:30,2016-01-28 14:30
10338903,theft of motor vehicle,2016-01-28 14:30,2016-01-28 15:30
10338929,theft from motor vehicle,2016-01-28 14:50,2016-01-28 16:00
10338947,theft from motor vehicle,2016-01-28 15:00,2016-01-28 16:20
10339026,theft of motor vehicle,2016-01-28 16:00,2016-01-28 18:00
10339048,theft from motor vehicle,2016-01-28 17:00,2016-01-28 17:30
10339055,theft from motor vehicle,2016-01-28 17:00,2016-01-28 17:40
10339121,theft from motor vehicle,2016-01-28 17:30,2016-01-28 19:40
10339159,theft from motor vehicle,2016-01-28 18:30,2016-01-28 20:00
10339192,theft from motor vehicle,2016-01-28 19:45,2016-01-28 19:55
10339262,theft from motor vehicle,2016-01-28 10:00,2016-01-29 08:30
10339264,theft from motor vehicle,2016-01-28 20:45,2016-01-28 21:45
10339278,theft from motor vehicle,2016-01-28 12:00,2016-01-29 07:00
10339306,theft from motor vehicle,2016-01-28 15:00,2016-01-29 05:00
10339330,theft from motor vehicle,2016-01-28 18:15,2016-01-29 02:30
10339336,theft from motor vehicle,2016-01-28 10:15,2016-01-29 10:50
10339346,theft from motor vehicle,2016-01-28 22:00,2016-01-28 23:30
10339401,theft from motor vehicle,2016-01-28 15:30,2016-01-29 08:10
10339404,theft from motor vehicle,2016-01-28 14:00,2016-01-29 09:45
